From	To	Neuropil	Synapses	Neuro Transmitter
720575940625525740	720575940625302712	ME_L	14	ACH
720575940625525740	720575940624915127	ME_L	14	ACH
720575940625525740	720575940633121839	ME_L	14	ACH
720575940625525740	720575940618317825	ME_R	14	ACH
720575940625525740	720575940638397150	ME_R	14	ACH
720575940625525740	720575940611473618	ME_L	14	ACH
720575940625525740	720575940631544694	ME_L	14	ACH
720575940625525740	720575940629257065	ME_L	14	ACH
720575940625525740	720575940625572851	ME_L	14	ACH
720575940625525740	720575940626008445	ME_L	14	ACH
720575940625525740	720575940622051572	ME_R	14	ACH
720575940625525740	720575940609887971	ME_L	14	ACH
720575940625525740	720575940623072844	ME_L	14	ACH
720575940625525740	720575940621318271	ME_L	14	ACH
720575940625525740	720575940620638373	ME_R	14	ACH
720575940625525740	720575940638481897	ME_R	14	ACH
720575940625525740	720575940640959696	ME_L	14	ACH
720575940625525740	720575940624738997	ME_L	14	ACH
720575940625525740	720575940629547419	ME_R	14	ACH
720575940625525740	720575940606015776	ME_R	14	ACH
720575940625525740	720575940620120454	ME_L	14	ACH
720575940625525740	720575940628661480	ME_L	14	ACH
720575940625525740	720575940627211806	ME_L	14	ACH
720575940625525740	720575940633997503	ME_L	13	ACH
720575940625525740	720575940620396635	ME_R	13	ACH
720575940625525740	720575940616491125	ME_L	13	ACH
720575940625525740	720575940610277956	ME_R	13	ACH
720575940625525740	720575940622622889	ME_R	13	ACH
720575940625525740	720575940606009534	ME_L	13	ACH
720575940625525740	720575940617286027	ME_R	13	ACH
720575940625525740	720575940609276171	ME_L	13	ACH
720575940625525740	720575940614269182	ME_L	13	ACH
720575940625525740	720575940617578267	ME_R	13	ACH
720575940625525740	720575940614324963	ME_R	13	ACH
720575940625525740	720575940639340878	ME_R	13	ACH
720575940625525740	720575940660830081	ME_R	13	ACH
720575940625525740	720575940621518319	ME_L	13	ACH
720575940625525740	720575940632933919	ME_L	13	ACH
720575940625525740	720575940624033997	ME_L	13	ACH
720575940625525740	720575940621499329	ME_L	13	ACH
720575940625525740	720575940621304229	ME_R	13	ACH
720575940625525740	720575940619239222	ME_L	13	ACH
720575940625525740	720575940630252860	ME_L	13	ACH
720575940625525740	720575940637106573	ME_R	13	ACH
720575940625525740	720575940614981538	ME_L	13	ACH
720575940625525740	720575940637524366	ME_R	13	ACH
720575940625525740	720575940625154035	ME_L	13	ACH
720575940625525740	720575940650356857	ME_L	13	ACH
720575940625525740	720575940638469722	ME_R	13	ACH
720575940625525740	720575940626373784	ME_L	13	ACH
720575940625525740	720575940620077141	ME_L	13	ACH
720575940625525740	720575940612933529	ME_R	13	ACH
720575940625525740	720575940626328535	ME_L	13	ACH
720575940625525740	720575940627484657	ME_L	13	ACH
720575940625525740	720575940632172492	ME_L	13	ACH
720575940625525740	720575940631085532	ME_L	13	ACH
720575940625525740	720575940631077903	ME_L	13	ACH
720575940625525740	720575940623916131	ME_L	13	ACH
720575940625525740	720575940627261416	ME_R	13	ACH
720575940625525740	720575940639224179	ME_R	13	ACH
720575940625525740	720575940607886466	ME_L	13	ACH
720575940625525740	720575940629460635	ME_L	13	ACH
720575940625525740	720575940630508495	ME_R	13	ACH
720575940625525740	720575940611446165	ME_L	13	ACH
720575940625525740	720575940632588333	ME_L	13	ACH
720575940625525740	720575940626967482	ME_L	13	ACH
720575940625525740	720575940614356264	ME_R	13	ACH
720575940625525740	720575940631848234	ME_R	13	ACH
720575940625525740	720575940627750568	ME_L	13	ACH
720575940625525740	720575940624605162	ME_L	13	ACH
720575940625525740	720575940622899436	ME_L	13	ACH
720575940625525740	720575940626978874	ME_L	13	ACH
720575940625525740	720575940646440558	ME_R	13	ACH
720575940625525740	720575940636887141	ME_L	13	ACH
720575940625525740	720575940631089152	ME_R	12	ACH
720575940625525740	720575940613707542	ME_L	12	ACH
720575940625525740	720575940624181396	ME_L	12	ACH
720575940625525740	720575940606170814	ME_L	12	ACH
720575940625525740	720575940608275696	ME_L	12	ACH
720575940625525740	720575940627980858	ME_R	12	ACH
720575940625525740	720575940619583902	ME_L	12	ACH
720575940625525740	720575940615789634	ME_L	12	ACH
720575940625525740	720575940622950084	ME_R	12	ACH
720575940625525740	720575940661057665	ME_R	12	ACH
720575940625525740	720575940611882725	ME_R	12	ACH
720575940625525740	720575940631524882	ME_L	12	ACH
720575940625525740	720575940638312014	ME_L	12	ACH
720575940625525740	720575940619907742	ME_L	12	ACH
720575940625525740	720575940622525729	ME_R	12	ACH
720575940625525740	720575940639497781	ME_L	12	ACH
720575940625525740	720575940617482385	ME_L	12	ACH
720575940625525740	720575940628820712	ME_L	12	ACH
720575940625525740	720575940621216752	ME_L	12	ACH
720575940625525740	720575940632299538	ME_L	12	ACH
720575940625525740	720575940622710298	ME_L	12	ACH
720575940625525740	720575940617136214	ME_R	12	ACH
720575940625525740	720575940627252499	ME_L	12	ACH
720575940625525740	720575940630307468	ME_L	12	ACH
720575940625525740	720575940647663748	ME_R	12	ACH
720575940625525740	720575940632559928	ME_R	12	ACH
720575940625525740	720575940617995860	ME_L	12	ACH
720575940625525740	720575940627702293	ME_R	12	ACH
720575940625525740	720575940617730265	ME_R	12	ACH
720575940625525740	720575940632811112	ME_R	12	ACH
720575940625525740	720575940621644141	ME_R	12	ACH
720575940625525740	720575940641000400	ME_L	12	ACH
720575940625525740	720575940628471292	ME_L	12	ACH
720575940625525740	720575940612997093	ME_R	12	ACH
720575940625525740	720575940622913285	ME_R	12	ACH
720575940625525740	720575940607105714	ME_R	12	ACH
720575940625525740	720575940635869303	ME_L	12	ACH
720575940625525740	720575940627685455	ME_L	12	ACH
720575940625525740	720575940623087386	ME_L	12	ACH
720575940625525740	720575940613142514	ME_L	12	ACH
720575940625525740	720575940633915309	ME_R	12	ACH
720575940625525740	720575940618084445	ME_R	12	ACH
720575940625525740	720575940613994898	ME_R	12	ACH
720575940625525740	720575940637448926	ME_L	12	ACH
720575940625525740	720575940611858274	ME_L	12	ACH
720575940625525740	720575940631132714	ME_L	12	ACH
720575940625525740	720575940627360168	ME_L	12	ACH
720575940625525740	720575940633570656	ME_L	12	ACH
720575940625525740	720575940646958371	ME_R	12	ACH
720575940625525740	720575940645398551	ME_R	12	ACH
720575940625525740	720575940630927104	ME_R	12	ACH
720575940625525740	720575940625706288	ME_R	12	ACH
720575940625525740	720575940638478569	ME_R	12	ACH
720575940625525740	720575940630000399	ME_R	12	ACH
720575940625525740	720575940620811892	ME_R	12	ACH
720575940625525740	720575940616457867	ME_L	12	ACH
720575940625525740	720575940637400165	ME_L	12	ACH
720575940625525740	720575940630168954	ME_L	12	ACH
720575940625525740	720575940631827256	ME_R	12	ACH
720575940625525740	720575940617343956	ME_L	12	ACH
720575940625525740	720575940609850307	ME_L	12	ACH
720575940625525740	720575940641887963	ME_L	12	ACH
720575940625525740	720575940632659560	ME_L	12	ACH
720575940625525740	720575940615517746	ME_L	12	ACH
720575940625525740	720575940617872523	ME_R	12	ACH
720575940625525740	720575940606594238	ME_L	12	ACH
720575940625525740	720575940621154982	ME_L	12	ACH
720575940625525740	720575940634301922	ME_L	12	ACH
720575940625525740	720575940640309080	ME_L	12	ACH
720575940625525740	720575940624989447	ME_R	11	ACH
720575940625525740	720575940623547160	ME_L	11	ACH
720575940625525740	720575940640179315	ME_L	11	ACH
720575940625525740	720575940625802883	ME_L	11	ACH
720575940625525740	720575940621954081	ME_R	11	ACH
720575940625525740	720575940619205286	ME_L	11	ACH
720575940625525740	720575940628293648	ME_L	11	ACH
720575940625525740	720575940638900799	ME_R	11	ACH
720575940625525740	720575940612684054	ME_R	11	ACH
720575940625525740	720575940622895885	ME_R	11	ACH
720575940625525740	720575940619924816	ME_R	11	ACH
720575940625525740	720575940625932060	ME_L	11	ACH
720575940625525740	720575940625454228	ME_R	11	ACH
720575940625525740	720575940628637937	ME_R	11	ACH
720575940625525740	720575940624872887	ME_L	11	ACH
720575940625525740	720575940633827996	ME_R	11	ACH
720575940625525740	720575940645360663	ME_R	11	ACH
720575940625525740	720575940627274117	ME_L	11	ACH
720575940625525740	720575940634202081	ME_L	11	ACH
720575940625525740	720575940619672128	ME_R	11	ACH
720575940625525740	720575940629519515	ME_L	11	ACH
720575940625525740	720575940622390110	ME_R	11	ACH
720575940625525740	720575940620413606	ME_L	11	ACH
720575940625525740	720575940616993478	ME_L	11	ACH
720575940625525740	720575940635380831	ME_R	11	ACH
720575940625525740	720575940635704568	ME_L	11	ACH
720575940625525740	720575940626322647	ME_L	11	ACH
720575940625525740	720575940645823028	ME_L	11	ACH
720575940625525740	720575940628492616	ME_L	11	ACH
720575940625525740	720575940605193696	ME_L	11	ACH
720575940625525740	720575940623402790	ME_L	11	ACH
720575940625525740	720575940638694197	ME_L	11	ACH
720575940625525740	720575940625214183	ME_R	11	ACH
720575940625525740	720575940621308912	ME_R	11	ACH
720575940625525740	720575940629764943	ME_R	11	ACH
720575940625525740	720575940640791203	ME_L	11	ACH
720575940625525740	720575940619707003	ME_R	11	ACH
720575940625525740	720575940628750084	ME_L	11	ACH
720575940625525740	720575940632415247	ME_L	11	ACH
720575940625525740	720575940616478806	ME_R	11	ACH
720575940625525740	720575940620210014	ME_R	11	ACH
720575940625525740	720575940630520643	ME_R	11	ACH
720575940625525740	720575940625448171	ME_L	11	ACH
720575940625525740	720575940605725920	ME_L	11	ACH
720575940625525740	720575940626044942	ME_R	4	ACH
720575940625525740	720575940626044942	ME_L	7	ACH
720575940625525740	720575940609356811	ME_L	11	ACH
720575940625525740	720575940623740771	ME_R	11	ACH
720575940625525740	720575940615658713	ME_R	11	ACH
720575940625525740	720575940628590235	ME_R	11	ACH
720575940625525740	720575940625428368	ME_R	11	ACH
720575940625525740	720575940627251608	ME_R	11	ACH
720575940625525740	720575940632263016	ME_L	11	ACH
720575940625525740	720575940632932143	ME_R	11	ACH
720575940625525740	720575940632129295	ME_R	11	ACH
720575940625525740	720575940613508210	ME_R	11	ACH
720575940625525740	720575940628786250	ME_L	10	ACH
720575940625525740	720575940630957568	ME_L	10	ACH
720575940625525740	720575940651997686	ME_L	10	ACH
720575940625525740	720575940647633460	ME_R	10	ACH
720575940625525740	720575940655607201	ME_R	10	ACH
720575940625525740	720575940636481513	ME_R	10	ACH
720575940625525740	720575940623960245	ME_L	10	ACH
720575940625525740	720575940622245033	ME_L	10	ACH
720575940625525740	720575940614268050	ME_L	10	ACH
720575940625525740	720575940637837486	ME_L	10	ACH
720575940625525740	720575940629545371	ME_R	10	ACH
720575940625525740	720575940612267362	ME_R	10	ACH
720575940625525740	720575940633345375	ME_R	10	ACH
720575940625525740	720575940629624169	ME_L	10	ACH
720575940625525740	720575940614792098	ME_R	10	ACH
720575940625525740	720575940629822763	ME_L	10	ACH
720575940625525740	720575940639741043	ME_L	10	ACH
720575940625525740	720575940630034243	ME_R	10	ACH
720575940625525740	720575940637557567	ME_L	10	ACH
720575940625525740	720575940627630674	ME_L	10	ACH
720575940625525740	720575940612822422	ME_L	10	ACH
720575940625525740	720575940634743136	ME_L	10	ACH
720575940625525740	720575940627714325	ME_L	10	ACH
720575940625525740	720575940624189901	ME_R	10	ACH
720575940625525740	720575940630575354	ME_R	10	ACH
720575940625525740	720575940628618920	ME_R	10	ACH
720575940625525740	720575940621180097	ME_R	10	ACH
720575940625525740	720575940629426450	ME_R	10	ACH
720575940625525740	720575940610173304	ME_R	10	ACH
720575940625525740	720575940637557349	ME_L	10	ACH
720575940625525740	720575940626328420	ME_L	10	ACH
720575940625525740	720575940638189146	ME_L	10	ACH
720575940625525740	720575940606270398	ME_L	10	ACH
720575940625525740	720575940629595377	ME_L	10	ACH
720575940625525740	720575940625383944	ME_R	10	ACH
720575940625525740	720575940620911040	ME_L	10	ACH
720575940625525740	720575940632069657	ME_R	10	ACH
720575940625525740	720575940617773851	ME_R	10	ACH
720575940625525740	720575940627076298	ME_R	10	ACH
720575940625525740	720575940609393756	ME_L	10	ACH
720575940625525740	720575940638279999	ME_L	10	ACH
720575940625525740	720575940647731332	ME_L	10	ACH
720575940625525740	720575940613628738	ME_L	10	ACH
720575940625525740	720575940630720204	ME_R	10	ACH
720575940625525740	720575940622165253	ME_L	10	ACH
720575940625525740	720575940619951995	ME_L	10	ACH
720575940625525740	720575940624975689	ME_R	10	ACH
720575940625525740	720575940622994963	ME_L	10	ACH
720575940625525740	720575940618899323	ME_L	10	ACH
720575940625525740	720575940610001109	ME_R	10	ACH
720575940625525740	720575940624260681	ME_R	10	ACH
720575940625525740	720575940624950676	ME_R	10	ACH
720575940625525740	720575940604728009	ME_L	10	ACH
720575940625525740	720575940628107881	ME_R	10	ACH
720575940625525740	720575940606944898	ME_R	10	ACH
720575940625525740	720575940615497383	ME_R	10	ACH
720575940625525740	720575940628637672	ME_R	10	ACH
720575940625525740	720575940643576520	ME_L	10	ACH
720575940625525740	720575940613416744	ME_R	10	ACH
720575940625525740	720575940633004359	ME_R	10	ACH
720575940625525740	720575940617013042	ME_L	10	ACH
720575940625525740	720575940620637867	ME_L	10	ACH
720575940625525740	720575940621467072	ME_L	10	ACH
720575940625525740	720575940625541612	ME_R	10	ACH
720575940625525740	720575940621042292	ME_R	10	ACH
720575940625525740	720575940633749971	ME_L	10	ACH
720575940625525740	720575940612180629	ME_L	10	ACH
720575940625525740	720575940625273118	ME_R	10	ACH
720575940625525740	720575940613140246	ME_R	10	ACH
720575940625525740	720575940647951412	ME_L	10	ACH
720575940625525740	720575940625954579	ME_L	10	ACH
720575940625525740	720575940637304462	ME_L	10	ACH
720575940625525740	720575940632992045	ME_L	10	ACH
720575940625525740	720575940623122175	ME_L	10	ACH
720575940625525740	720575940619199301	ME_R	10	ACH
720575940625525740	720575940625568010	ME_R	10	ACH
720575940625525740	720575940626814501	ME_L	10	ACH
720575940625525740	720575940622144383	ME_L	10	ACH
720575940625525740	720575940643285389	ME_R	10	ACH
720575940625525740	720575940605560096	ME_L	10	ACH
720575940625525740	720575940634999647	ME_L	10	ACH
720575940625525740	720575940623526292	ME_L	10	ACH
720575940625525740	720575940619697323	ME_L	10	ACH
720575940625525740	720575940645361175	ME_R	10	ACH
720575940625525740	720575940606034860	ME_L	9	ACH
720575940625525740	720575940629445105	ME_L	9	ACH
720575940625525740	720575940626298567	ME_R	9	ACH
720575940625525740	720575940639065296	ME_R	9	ACH
720575940625525740	720575940610720120	ME_R	9	ACH
720575940625525740	720575940623723619	ME_R	9	ACH
720575940625525740	720575940638892614	ME_L	9	ACH
720575940625525740	720575940612037594	ME_R	9	ACH
720575940625525740	720575940627085913	ME_L	9	ACH
720575940625525740	720575940629856025	ME_L	9	ACH
720575940625525740	720575940630182252	ME_L	9	ACH
720575940625525740	720575940629889530	ME_R	9	ACH
720575940625525740	720575940659418241	ME_R	9	ACH
720575940625525740	720575940645541252	ME_R	9	ACH
720575940625525740	720575940633311652	AME_R	9	ACH
720575940625525740	720575940621247835	ME_L	9	ACH
720575940625525740	720575940611704689	ME_R	9	ACH
720575940625525740	720575940617195862	ME_L	9	ACH
720575940625525740	720575940627996285	ME_L	6	ACH
720575940625525740	720575940627996285	ME_R	2	ACH
720575940625525740	720575940627996285	GNG	1	ACH
720575940625525740	720575940620915553	ME_L	9	ACH
720575940625525740	720575940612364693	ME_R	9	ACH
720575940625525740	720575940632260772	ME_L	9	ACH
720575940625525740	720575940629769669	ME_R	9	ACH
720575940625525740	720575940636985230	ME_L	9	ACH
720575940625525740	720575940639563123	ME_R	9	ACH
720575940625525740	720575940639068288	ME_L	9	ACH
720575940625525740	720575940617214937	ME_L	9	ACH
720575940625525740	720575940626180892	ME_L	9	ACH
720575940625525740	720575940626104648	ME_R	9	ACH
720575940625525740	720575940617194171	ME_L	9	ACH
720575940625525740	720575940633328991	ME_L	9	ACH
720575940625525740	720575940621683973	ME_R	9	GABA
720575940625525740	720575940632772655	ME_L	9	ACH
720575940625525740	720575940638880745	ME_R	9	ACH
720575940625525740	720575940627323153	ME_L	9	ACH
720575940625525740	720575940628695044	ME_R	9	ACH
720575940625525740	720575940638789454	ME_L	9	ACH
720575940625525740	720575940618045414	ME_L	9	ACH
720575940625525740	720575940620211627	ME_L	9	ACH
720575940625525740	720575940626310568	ME_L	9	ACH
720575940625525740	720575940614708236	ME_R	9	ACH
720575940625525740	720575940630590524	ME_L	9	ACH
720575940625525740	720575940640414835	ME_L	9	ACH
720575940625525740	720575940628534696	ME_L	9	ACH
720575940625525740	720575940618075707	ME_L	9	ACH
720575940625525740	720575940635056831	ME_L	9	ACH
720575940625525740	720575940621123055	ME_L	9	ACH
720575940625525740	720575940635955892	ME_L	9	ACH
720575940625525740	720575940624198437	ME_L	9	ACH
720575940625525740	720575940637943920	ME_R	9	ACH
720575940625525740	720575940640147827	ME_L	9	ACH
720575940625525740	720575940626738618	ME_L	9	ACH
720575940625525740	720575940628376117	ME_L	9	ACH
720575940625525740	720575940628256655	ME_R	9	ACH
720575940625525740	720575940620960020	ME_R	9	ACH
720575940625525740	720575940631476588	ME_R	9	ACH
720575940625525740	720575940616352578	ME_R	9	ACH
720575940625525740	720575940620183066	ME_R	9	ACH
720575940625525740	720575940627239811	ME_L	9	ACH
720575940625525740	720575940625548728	ME_R	9	ACH
720575940625525740	720575940623151496	ME_R	9	ACH
720575940625525740	720575940624837066	ME_L	9	ACH
720575940625525740	720575940626436733	ME_R	9	ACH
720575940625525740	720575940639131876	ME_R	9	ACH
720575940625525740	720575940615664345	ME_L	9	ACH
720575940625525740	720575940622823914	ME_L	9	ACH
720575940625525740	720575940629365071	ME_R	9	ACH
720575940625525740	720575940622006622	ME_L	9	ACH
720575940625525740	720575940623670763	ME_L	9	ACH
720575940625525740	720575940615219103	ME_R	9	ACH
